BEN_RES_DPT,sej_type,type_parcours,SSR_TYPE,nb
80,PTG,DERMA + URO,HC,1
81,PTG,DERMA + URO,DOM,1
81,PTG,DERMA + URO,HC_HDJ,1
81,PTH,DERMA + URO,DOM,1
83,PTG,DERMA + URO,DOM,1
83,PTG,DERMA + URO,HDJ,1
85,PTG,DERMA + URO,HC,1
85,PTH,DERMA + URO,,1
85,PTH,DERMA + URO,DOM,1
87,PTH,DERMA + URO,DOM,1
88,PTG,DERMA + URO,HC,1
89,PTG,DERMA + URO,,1
91,PTG,DERMA + URO,DOM,1
91,PTH,DERMA + URO,DOM,1
95,PTG,DERMA + URO,DOM,1
95,PTG,DERMA + URO,HC,1
95,PTH,DERMA + URO,DOM,1
59,PTH,ENDO,DOM,16
38,PTG,ENDO,DOM,14
33,PTG,ENDO,HC,13
62,PTG,ENDO,DOM,13
6,PTG,ENDO,HC,12
44,PTG,ENDO,DOM,12
30,PTG,ENDO,HC,11
67,PTG,ENDO,DOM,11
34,PTG,ENDO,HC,10
38,PTG,ENDO,HC,10
13,PTG,ENDO,HC,9
33,PTG,ENDO,DOM,9
34,PTH,ENDO,DOM,9
38,PTH,ENDO,DOM,9
59,PTG,ENDO,HC,9
62,PTG,ENDO,HC,9
67,PTH,ENDO,DOM,9
6,PTG,ENDO,DOM,8
6,PTH,ENDO,HC,8
33,PTH,ENDO,DOM,8
66,PTG,ENDO,DOM,8
69,PTH,ENDO,DOM,8
74,PTH,ENDO,DOM,8
13,PTH,ENDO,DOM,7
31,PTG,ENDO,DOM,7
57,PTG,ENDO,DOM,7
64,PTG,ENDO,HC,7
71,PTG,ENDO,HC,7
86,PTH,ENDO,DOM,7
1,PTG,ENDO,HC,6
6,PTH,ENDO,DOM,6
14,PTH,ENDO,DOM,6
40,PTH,ENDO,HC,6
45,PTG,ENDO,HC,6
54,PTH,ENDO,DOM,6
56,PTG,ENDO,DOM,6
59,PTG,ENDO,DOM,6
59,PTH,ENDO,HC,6
62,PTH,ENDO,DOM,6
66,PTG,ENDO,HC,6
74,PTG,ENDO,DOM,6
75,PTH,ENDO,DOM,6
76,PTG,ENDO,DOM,6
76,PTG,ENDO,HC,6
77,PTH,ENDO,DOM,6
78,PTG,ENDO,DOM,6
81,PTG,ENDO,DOM,6
84,PTG,ENDO,HC,6
97,PTG,ENDO,DOM,6
5,PTG,ENDO,HC,5
13,PTG,ENDO,HDJ,5
21,PTG,ENDO,DOM,5
21,PTH,ENDO,DOM,5
31,PTH,ENDO,DOM,5
35,PTG,ENDO,DOM,5
49,PTG,ENDO,DOM,5
51,PTG,ENDO,DOM,5
60,PTG,ENDO,DOM,5
64,PTH,ENDO,HC,5
69,PTG,ENDO,DOM,5
71,PTG,ENDO,DOM,5
75,PTG,ENDO,HC,5
76,PTH,ENDO,DOM,5
77,PTG,ENDO,DOM,5
80,PTH,ENDO,DOM,5
83,PTH,ENDO,DOM,5
83,PTH,ENDO,HC,5
95,PTG,ENDO,HC,5
1,PTG,ENDO,DOM,4
2,PTG,ENDO,HC,4
14,PTG,ENDO,HC,4
21,PTG,ENDO,HC,4
21,PTH,ENDO,HC,4
27,PTG,ENDO,DOM,4
29,PTH,ENDO,DOM,4
40,PTH,ENDO,DOM,4
44,PTH,ENDO,DOM,4
45,PTG,ENDO,DOM,4
45,PTH,ENDO,DOM,4
49,PTG,ENDO,HC,4
49,PTH,ENDO,DOM,4
51,PTG,ENDO,HC,4
51,PTH,ENDO,DOM,4
60,PTG,ENDO,HC,4
60,PTH,ENDO,DOM,4
66,PTH,ENDO,DOM,4
71,PTH,ENDO,HC,4
73,PTG,ENDO,DOM,4
74,PTH,ENDO,HC,4
78,PTG,ENDO,HC,4
83,PTG,ENDO,HDJ,4
91,PTG,ENDO,HC,4
91,PTH,ENDO,DOM,4
92,PTG,ENDO,DOM,4
92,PTG,ENDO,HC,4
93,PTG,ENDO,DOM,4
93,PTH,ENDO,HC,4
3,PTG,ENDO,DOM,3
8,PTG,ENDO,DOM,3
12,PTG,ENDO,HC,3
13,PTG,ENDO,DOM,3
17,PTG,ENDO,DOM,3
17,PTG,ENDO,HC,3
17,PTH,ENDO,DOM,3
18,PTG,ENDO,DOM,3
22,PTH,ENDO,DOM,3
25,PTG,ENDO,DOM,3
26,PTG,ENDO,DOM,3
26,PTH,ENDO,HC,3
30,PTG,ENDO,DOM,3
30,PTH,ENDO,DOM,3
30,PTH,ENDO,HC,3
31,PTG,ENDO,HC,3
35,PTH,ENDO,DOM,3
37,PTG,ENDO,DOM,3
37,PTH,ENDO,DOM,3
42,PTG,ENDO,HC,3
42,PTH,ENDO,HC,3
43,PTG,ENDO,DOM,3
43,PTG,ENDO,HC,3
44,PTG,ENDO,HC,3
50,PTG,ENDO,HC,3
54,PTG,ENDO,HC,3
55,PTH,ENDO,,3
56,PTH,ENDO,DOM,3
57,PTG,ENDO,HC,3
67,PTG,ENDO,HC,3
68,PTG,ENDO,HC,3
68,PTH,ENDO,DOM,3
71,PTH,ENDO,DOM,3
74,PTG,ENDO,HC,3
75,PTG,ENDO,DOM,3
78,PTG,ENDO,HDJ,3
78,PTH,ENDO,DOM,3
79,PTG,ENDO,DOM,3
79,PTG,ENDO,HC,3
80,PTG,ENDO,DOM,3
84,PTH,ENDO,HC,3
86,PTG,ENDO,DOM,3
87,PTG,ENDO,HC,3
88,PTG,ENDO,HC,3
94,PTG,ENDO,DOM,3
94,PTH,ENDO,DOM,3
97,PTG,ENDO,HC,3
1,PTH,ENDO,DOM,2
1,PTH,ENDO,HC,2
2,PTG,ENDO,,2
2,PTG,ENDO,DOM,2
6,PTH,ENDO,,2
7,PTG,ENDO,HC,2
11,PTH,ENDO,DOM,2
11,PTH,ENDO,HC,2
13,PTG,ENDO,HC_HDJ,2
16,PTG,ENDO,DOM,2
19,PTH,ENDO,DOM,2
20,PTG,ENDO,,2
20,PTG,ENDO,DOM,2
20,PTH,ENDO,DOM,2
24,PTG,ENDO,DOM,2
25,PTH,ENDO,DOM,2
26,PTH,ENDO,DOM,2
28,PTH,ENDO,DOM,2
29,PTG,ENDO,DOM,2
29,PTH,ENDO,HC,2
31,PTG,ENDO,HC_HDJ,2
31,PTG,ENDO,HDJ,2
32,PTH,ENDO,DOM,2
33,PTH,ENDO,HC,2
34,PTG,ENDO,DOM,2
34,PTH,ENDO,HC,2
35,PTG,ENDO,HC,2
35,PTH,ENDO,HC,2
36,PTH,ENDO,DOM,2
38,PTH,ENDO,HC,2
39,PTG,ENDO,DOM,2
39,PTG,ENDO,HC,2
40,PTG,ENDO,DOM,2
40,PTG,ENDO,HC,2
42,PTH,ENDO,DOM,2
45,PTH,ENDO,HC,2
46,PTG,ENDO,HC,2
46,PTH,ENDO,DOM,2
47,PTH,ENDO,DOM,2
50,PTG,ENDO,HDJ,2
50,PTH,ENDO,DOM,2
53,PTH,ENDO,DOM,2
54,PTG,ENDO,DOM,2
56,PTG,ENDO,HDJ,2
57,PTH,ENDO,DOM,2
58,PTG,ENDO,DOM,2
58,PTH,ENDO,DOM,2
59,PTG,ENDO,HC_HDJ,2
61,PTG,ENDO,DOM,2
63,PTG,ENDO,DOM,2
64,PTG,ENDO,DOM,2
64,PTH,ENDO,DOM,2
67,PTH,ENDO,HC,2
68,PTG,ENDO,DOM,2
68,PTH,ENDO,HC,2
69,PTG,ENDO,HC,2
69,PTH,ENDO,HC,2
70,PTG,ENDO,DOM,2
72,PTG,ENDO,DOM,2
72,PTH,ENDO,DOM,2
73,PTH,ENDO,DOM,2
75,PTG,ENDO,HDJ,2
75,PTH,ENDO,HC,2
77,PTG,ENDO,HC,2
77,PTH,ENDO,HC,2
78,PTG,ENDO,HC_HDJ,2
79,PTH,ENDO,DOM,2
80,PTG,ENDO,HC,2
81,PTG,ENDO,HC,2
81,PTH,ENDO,HC,2
82,PTG,ENDO,DOM,2
82,PTH,ENDO,DOM,2
82,PTH,ENDO,HC,2
83,PTG,ENDO,HC,2
83,PTH,ENDO,HDJ,2
84,PTG,ENDO,DOM,2
84,PTH,ENDO,DOM,2
85,PTG,ENDO,DOM,2
85,PTH,ENDO,DOM,2
86,PTG,ENDO,HC,2
87,PTG,ENDO,DOM,2
88,PTG,ENDO,DOM,2
89,PTG,ENDO,HC,2
91,PTG,ENDO,DOM,2
91,PTH,ENDO,HC,2
93,PTG,ENDO,HC,2
93,PTH,ENDO,DOM,2
95,PTH,ENDO,DOM,2
2,PTG,ENDO,HC_HDJ,1
2,PTH,ENDO,DOM,1
2,PTH,ENDO,HC,1
3,PTG,ENDO,HC,1
3,PTH,ENDO,,1
3,PTH,ENDO,DOM,1
3,PTH,ENDO,HC,1
4,PTG,ENDO,HC,1
4,PTH,ENDO,DOM,1
4,PTH,ENDO,HC,1
5,PTG,ENDO,DOM,1
6,PTG,ENDO,HDJ,1
7,PTG,ENDO,DOM,1
7,PTH,ENDO,DOM,1
8,PTH,ENDO,DOM,1
10,PTG,ENDO,DOM,1
10,PTG,ENDO,HDJ,1
11,PTG,ENDO,,1
11,PTG,ENDO,DOM,1
11,PTH,ENDO,,1
12,PTH,ENDO,HC,1
13,PTG,ENDO,,1
13,PTH,ENDO,HC,1
14,PTG,ENDO,DOM,1
14,PTG,ENDO,HDJ,1
15,PTG,ENDO,DOM,1
15,PTG,ENDO,HC,1
15,PTH,ENDO,HC,1
16,PTG,ENDO,HC,1
17,PTH,ENDO,,1
19,PTG,ENDO,DOM,1
19,PTG,ENDO,HC,1
20,PTG,ENDO,HC,1
22,PTG,ENDO,DOM,1
22,PTG,ENDO,HC,1
22,PTH,ENDO,HC,1
22,PTH,ENDO,HDJ,1
23,PTG,ENDO,DOM,1
23,PTG,ENDO,HC,1
23,PTG,ENDO,HDJ,1
24,PTH,ENDO,DOM,1
25,PTG,ENDO,HC,1
26,PTG,ENDO,HC,1
27,PTG,ENDO,HC,1
28,PTG,ENDO,DOM,1
28,PTG,ENDO,HDJ,1
28,PTH,ENDO,HC,1
29,PTG,ENDO,HC,1
30,PTG,ENDO,,1
30,PTH,ENDO,,1
31,PTH,ENDO,HC,1
32,PTG,ENDO,DOM,1
32,PTG,ENDO,HC,1
32,PTH,ENDO,HC,1
33,PTG,ENDO,HDJ,1
33,PTH,ENDO,,1
34,PTG,ENDO,HDJ,1
35,PTG,ENDO,HC_HDJ,1
36,PTG,ENDO,DOM,1
37,PTG,ENDO,HC,1
38,PTH,ENDO,,1
39,PTH,ENDO,DOM,1
41,PTG,ENDO,,1
41,PTG,ENDO,DOM,1
41,PTG,ENDO,HC,1
41,PTH,ENDO,DOM,1
42,PTG,ENDO,,1
42,PTG,ENDO,DOM,1
42,PTH,ENDO,HC_HDJ,1
43,PTH,ENDO,DOM,1
43,PTH,ENDO,HC,1
44,PTG,ENDO,HDJ,1
44,PTH,ENDO,HC,1
47,PTG,ENDO,DOM,1
47,PTG,ENDO,HC,1
47,PTH,ENDO,HC,1
48,PTG,ENDO,HC,1
48,PTH,ENDO,,1
48,PTH,ENDO,HC,1
49,PTH,ENDO,HC,1
50,PTG,ENDO,DOM,1
52,PTG,ENDO,DOM,1
52,PTH,ENDO,DOM,1
53,PTG,ENDO,DOM,1
54,PTG,ENDO,HDJ,1
55,PTG,ENDO,,1
55,PTG,ENDO,DOM,1
55,PTG,ENDO,HC,1
55,PTH,ENDO,DOM,1
56,PTG,ENDO,,1
56,PTG,ENDO,HC,1
56,PTH,ENDO,HC,1
57,PTH,ENDO,HC,1
58,PTG,ENDO,HC,1
59,PTG,ENDO,,1
59,PTH,ENDO,,1
60,PTG,ENDO,HC_HDJ,1
60,PTG,ENDO,HDJ,1
60,PTH,ENDO,HC,1
61,PTH,ENDO,DOM,1
61,PTH,ENDO,HC,1
62,PTG,ENDO,,1
62,PTH,ENDO,,1
63,PTH,ENDO,DOM,1
63,PTH,ENDO,HC,1
64,PTG,ENDO,HDJ,1
64,PTH,ENDO,,1
65,PTG,ENDO,HC,1
66,PTH,ENDO,HC,1
67,PTH,ENDO,HDJ,1
69,PTG,ENDO,,1
69,PTG,ENDO,HDJ,1
70,PTG,ENDO,HC,1
71,PTG,ENDO,HDJ,1
72,PTG,ENDO,HC,1
73,PTG,ENDO,HC,1
73,PTG,ENDO,HC_HDJ,1
73,PTH,ENDO,HDJ,1
75,PTG,ENDO,,1
76,PTG,ENDO,HDJ,1
76,PTH,ENDO,HC,1
77,PTH,ENDO,HDJ,1
78,PTH,ENDO,,1
78,PTH,ENDO,HC,1
80,PTG,ENDO,,1
81,PTG,ENDO,HDJ,1
81,PTH,ENDO,DOM,1
82,PTG,ENDO,HC,1
82,PTG,ENDO,HDJ,1
82,PTH,ENDO,,1
83,PTG,ENDO,DOM,1
83,PTH,ENDO,,1
84,PTG,ENDO,,1
85,PTH,ENDO,HC,1
88,PTH,ENDO,DOM,1
89,PTH,ENDO,DOM,1
89,PTH,ENDO,HC,1
90,PTG,ENDO,DOM,1
91,PTH,ENDO,HDJ,1
92,PTG,ENDO,HC_HDJ,1
92,PTG,ENDO,HDJ,1
92,PTH,ENDO,DOM,1
92,PTH,ENDO,HC,1
93,PTG,ENDO,HDJ,1
94,PTG,ENDO,,1
94,PTG,ENDO,HC,1
95,PTG,ENDO,DOM,1
95,PTH,ENDO,,1
95,PTH,ENDO,HC,1
97,PTG,ENDO,HDJ,1
97,PTH,ENDO,,1
97,PTH,ENDO,DOM,1
97,PTH,ENDO,HC,1
99,PTG,ENDO,DOM,1
971,PTG,ENDO,HC,1
6,PTG,ENDO + GASTRO,HC,2
13,PTH,ENDO + GASTRO,HC,2
37,PTH,ENDO + GASTRO,DOM,2
40,PTH,ENDO + GASTRO,DOM,2
62,PTG,ENDO + GASTRO,HC,2
1,PTH,ENDO + GASTRO,DOM,1
5,PTG,ENDO + GASTRO,HC,1
6,PTH,ENDO + GASTRO,DOM,1
9,PTG,ENDO + GASTRO,HC,1
13,PTG,ENDO + GASTRO,HC,1
14,PTG,ENDO + GASTRO,HC,1
14,PTH,ENDO + GASTRO,HC,1
17,PTG,ENDO + GASTRO,DOM,1
18,PTG,ENDO + GASTRO,HC,1
20,PTG,ENDO + GASTRO,DOM,1
21,PTG,ENDO + GASTRO,HC,1
21,PTH,ENDO + GASTRO,DOM,1
22,PTG,ENDO + GASTRO,HC,1
23,PTG,ENDO + GASTRO,DOM,1
24,PTH,ENDO + GASTRO,DOM,1
24,PTH,ENDO + GASTRO,HC,1
26,PTG,ENDO + GASTRO,HC,1
29,PTG,ENDO + GASTRO,DOM,1
29,PTG,ENDO + GASTRO,HDJ,1
30,PTH,ENDO + GASTRO,HC,1
31,PTH,ENDO + GASTRO,DOM,1
31,PTH,ENDO + GASTRO,HC,1
33,PTG,ENDO + GASTRO,HC,1
34,PTG,ENDO + GASTRO,HC,1
34,PTH,ENDO + GASTRO,DOM,1
34,PTH,ENDO + GASTRO,HC,1
38,PTG,ENDO + GASTRO,DOM,1
39,PTH,ENDO + GASTRO,HC,1
42,PTG,ENDO + GASTRO,HC,1
42,PTH,ENDO + GASTRO,HC,1
44,PTG,ENDO + GASTRO,DOM,1
44,PTG,ENDO + GASTRO,HDJ,1
50,PTG,ENDO + GASTRO,DOM,1
51,PTH,ENDO + GASTRO,DOM,1
54,PTG,ENDO + GASTRO,HDJ,1
54,PTH,ENDO + GASTRO,DOM,1
59,PTG,ENDO + GASTRO,DOM,1
59,PTH,ENDO + GASTRO,DOM,1
59,PTH,ENDO + GASTRO,HC,1
60,PTG,ENDO + GASTRO,DOM,1
66,PTG,ENDO + GASTRO,DOM,1
66,PTG,ENDO + GASTRO,HC,1
67,PTG,ENDO + GASTRO,HC,1
68,PTG,ENDO + GASTRO,HC,1
69,PTG,ENDO + GASTRO,HC,1
76,PTG,ENDO + GASTRO,,1
76,PTG,ENDO + GASTRO,DOM,1
77,PTH,ENDO + GASTRO,DOM,1
81,PTG,ENDO + GASTRO,DOM,1
81,PTG,ENDO + GASTRO,HC,1
83,PTG,ENDO + GASTRO,DOM,1
85,PTG,ENDO + GASTRO,HC,1
89,PTG,ENDO + GASTRO,HC,1
91,PTG,ENDO + GASTRO,HC,1
92,PTG,ENDO + GASTRO,DOM,1
92,PTG,ENDO + GASTRO,HC,1
92,PTG,ENDO + GASTRO,HC_HDJ,1
92,PTH,ENDO + GASTRO,DOM,1
93,PTG,ENDO + GASTRO,DOM,1
93,PTG,ENDO + GASTRO,HC,1
97,PTG,ENDO + GASTRO,DOM,1
97,PTG,ENDO + GASTRO,HC,1
13,PTG,ENDO + GASTRO + GYNECO,HC,1
22,PTG,ENDO + GASTRO + GYNECO,HC,1
33,PTH,ENDO + GASTRO + GYNECO,,1
33,PTH,ENDO + GASTRO + GYNECO,HC,1
38,PTH,ENDO + GASTRO + GYNECO,DOM,1
51,PTH,ENDO + GASTRO + GYNECO,DOM,1
67,PTG,ENDO + GASTRO + GYNECO,DOM,1
69,PTG,ENDO + GASTRO + GYNECO,DOM,1
75,PTG,ENDO + GASTRO + GYNECO,DOM,1
83,PTH,ENDO + GASTRO + GYNECO,DOM,1
90,PTG,ENDO + GASTRO + GYNECO,DOM,1
94,PTG,ENDO + GASTRO + GYNECO,HC,1
33,PTH,ENDO + GASTRO + GYNECO + OPH,HC,1
34,PTH,ENDO + GASTRO + GYNECO + OPH + RHUMA,DOM,1
38,PTG,ENDO + GASTRO + GYNECO + OPH + RHUMA,HC,1
57,PTH,ENDO + GASTRO + GYNECO + ORL,DOM,1
31,PTG,ENDO + GASTRO + GYNECO + RHUMA,DOM,1
67,PTG,ENDO + GASTRO + GYNECO + RHUMA,DOM,1
14,PTH,ENDO + GASTRO + OPH,HC,1
26,PTG,ENDO + GASTRO + OPH,DOM,1
28,PTG,ENDO + GASTRO + OPH,HC,1
38,PTG,ENDO + GASTRO + OPH,DOM,1
59,PTG,ENDO + GASTRO + OPH,DOM,1
61,PTG,ENDO + GASTRO + OPH,DOM,1
64,PTH,ENDO + GASTRO + OPH,DOM,1
67,PTG,ENDO + GASTRO + OPH,DOM,1
69,PTG,ENDO + GASTRO + OPH,DOM,1
75,PTG,ENDO + GASTRO + OPH,,1
85,PTH,ENDO + GASTRO + OPH,DOM,1
13,PTH,ENDO + GASTRO + OPH + ORL + RHUMA,HC,1
6,PTH,ENDO + GASTRO + OPH + RHUMA,HC,1
13,PTG,ENDO + GASTRO + OPH + RHUMA,HC,1
69,PTG,ENDO + GASTRO + OPH + RHUMA,HC,1
83,PTG,ENDO + GASTRO + OPH + RHUMA,HC,1
45,PTH,ENDO + GASTRO + ORL,HC,1
59,PTG,ENDO + GASTRO + ORL,DOM,1
67,PTG,ENDO + GASTRO + ORL + RHUMA,HC,1
13,PTH,ENDO + GASTRO + ORL + URO,DOM,1
6,PTH,ENDO + GASTRO + RHUMA,DOM,1
7,PTG,ENDO + GASTRO + RHUMA,HC,1
33,PTG,ENDO + GASTRO + RHUMA,HC,1
34,PTG,ENDO + GASTRO + RHUMA,HC,1
34,PTH,ENDO + GASTRO + RHUMA,DOM,1
38,PTG,ENDO + GASTRO + RHUMA,HC,1
38,PTH,ENDO + GASTRO + RHUMA,DOM,1
71,PTH,ENDO + GASTRO + RHUMA,DOM,1
75,PTG,ENDO + GASTRO + RHUMA,DOM,1
78,PTG,ENDO + GASTRO + RHUMA,HC_HDJ,1
81,PTH,ENDO + GASTRO + RHUMA,DOM,1
84,PTH,ENDO + GASTRO + RHUMA,DOM,1
93,PTG,ENDO + GASTRO + RHUMA,HC,1
95,PTH,ENDO + GASTRO + RHUMA,DOM,1
1,PTH,ENDO + GASTRO + RHUMA + URO,HC,1
57,PTG,ENDO + GASTRO + RHUMA + URO,HDJ,1
67,PTH,ENDO + GASTRO + RHUMA + URO,,1
51,PTH,ENDO + GASTRO + URO,DOM,1
59,PTH,ENDO + GASTRO + URO,HC,1
60,PTH,ENDO + GASTRO + URO,DOM,1
71,PTG,ENDO + GASTRO + URO,DOM,1
80,PTG,ENDO + GASTRO + URO,DOM,1
59,PTH,ENDO + GYNECO,DOM,4
6,PTH,ENDO + GYNECO,DOM,2
13,PTH,ENDO + GYNECO,DOM,2
33,PTG,ENDO + GYNECO,DOM,2
44,PTH,ENDO + GYNECO,DOM,2
62,PTG,ENDO + GYNECO,HC,2
62,PTH,ENDO + GYNECO,DOM,2
71,PTG,ENDO + GYNECO,HC,2
76,PTG,ENDO + GYNECO,DOM,2
84,PTH,ENDO + GYNECO,HC,2
3,PTG,ENDO + GYNECO,HC,1
3,PTH,ENDO + GYNECO,DOM,1
10,PTH,ENDO + GYNECO,DOM,1
14,PTG,ENDO + GYNECO,HC,1
20,PTG,ENDO + GYNECO,DOM,1
20,PTH,ENDO + GYNECO,DOM,1
21,PTH,ENDO + GYNECO,DOM,1
22,PTH,ENDO + GYNECO,DOM,1
28,PTH,ENDO + GYNECO,HC,1
30,PTG,ENDO + GYNECO,HDJ,1
31,PTH,ENDO + GYNECO,HC,1
32,PTH,ENDO + GYNECO,DOM,1
33,PTG,ENDO + GYNECO,HC,1
33,PTH,ENDO + GYNECO,DOM,1
34,PTH,ENDO + GYNECO,HC,1
37,PTG,ENDO + GYNECO,DOM,1
38,PTH,ENDO + GYNECO,DOM,1
39,PTG,ENDO + GYNECO,DOM,1
44,PTG,ENDO + GYNECO,HDJ,1
47,PTG,ENDO + GYNECO,HC,1
51,PTH,ENDO + GYNECO,DOM,1
53,PTG,ENDO + GYNECO,DOM,1
56,PTH,ENDO + GYNECO,DOM,1
57,PTG,ENDO + GYNECO,DOM,1
57,PTG,ENDO + GYNECO,HDJ,1
59,PTG,ENDO + GYNECO,HC,1
59,PTH,ENDO + GYNECO,HC,1
62,PTG,ENDO + GYNECO,DOM,1
62,PTH,ENDO + GYNECO,HC,1
65,PTG,ENDO + GYNECO,DOM,1
65,PTG,ENDO + GYNECO,HC,1
66,PTG,ENDO + GYNECO,DOM,1
67,PTG,ENDO + GYNECO,DOM,1
67,PTG,ENDO + GYNECO,HC,1
68,PTG,ENDO + GYNECO,,1
68,PTG,ENDO + GYNECO,DOM,1
69,PTG,ENDO + GYNECO,DOM,1
69,PTH,ENDO + GYNECO,HC,1
73,PTG,ENDO + GYNECO,HC,1
73,PTH,ENDO + GYNECO,DOM,1
74,PTG,ENDO + GYNECO,DOM,1
77,PTG,ENDO + GYNECO,HC_HDJ,1
78,PTG,ENDO + GYNECO,HC,1
79,PTG,ENDO + GYNECO,HDJ,1
81,PTG,ENDO + GYNECO,DOM,1
82,PTH,ENDO + GYNECO,HC,1
83,PTG,ENDO + GYNECO,DOM,1
83,PTG,ENDO + GYNECO,HDJ,1
86,PTG,ENDO + GYNECO,HC,1
91,PTG,ENDO + GYNECO,HDJ,1
91,PTH,ENDO + GYNECO,DOM,1
93,PTH,ENDO + GYNECO,DOM,1
94,PTG,ENDO + GYNECO,HC,1
95,PTG,ENDO + GYNECO,HC,1
97,PTG,ENDO + GYNECO,HC,1
6,PTG,ENDO + GYNECO + OPH,HC,2
54,PTH,ENDO + GYNECO + OPH,DOM,2
1,PTH,ENDO + GYNECO + OPH,DOM,1
4,PTG,ENDO + GYNECO + OPH,DOM,1
6,PTG,ENDO + GYNECO + OPH,DOM,1
7,PTG,ENDO + GYNECO + OPH,HC,1
9,PTG,ENDO + GYNECO + OPH,DOM,1
17,PTH,ENDO + GYNECO + OPH,DOM,1
20,PTG,ENDO + GYNECO + OPH,HC,1
33,PTG,ENDO + GYNECO + OPH,DOM,1
35,PTG,ENDO + GYNECO + OPH,HC,1
38,PTH,ENDO + GYNECO + OPH,DOM,1
54,PTG,ENDO + GYNECO + OPH,HC,1
58,PTG,ENDO + GYNECO + OPH,DOM,1
58,PTH,ENDO + GYNECO + OPH,HC,1
59,PTH,ENDO + GYNECO + OPH,DOM,1
64,PTH,ENDO + GYNECO + OPH,HC,1
67,PTH,ENDO + GYNECO + OPH,DOM,1
75,PTH,ENDO + GYNECO + OPH,DOM,1
78,PTG,ENDO + GYNECO + OPH,DOM,1
78,PTG,ENDO + GYNECO + OPH,HDJ,1
81,PTG,ENDO + GYNECO + OPH,HC,1
85,PTH,ENDO + GYNECO + OPH,DOM,1
94,PTH,ENDO + GYNECO + OPH + ORL,DOM,1
50,PTG,ENDO + GYNECO + OPH + ORL + RHUMA,DOM,1
78,PTG,ENDO + GYNECO + OPH + RHUMA,HC,2
13,PTH,ENDO + GYNECO + OPH + RHUMA,DOM,1
21,PTG,ENDO + GYNECO + OPH + RHUMA,DOM,1
32,PTH,ENDO + GYNECO + OPH + RHUMA,HC,1
38,PTG,ENDO + GYNECO + OPH + RHUMA,DOM,1
44,PTG,ENDO + GYNECO + OPH + RHUMA,HC,1
47,PTG,ENDO + GYNECO + OPH + RHUMA,DOM,1
56,PTH,ENDO + GYNECO + OPH + RHUMA,DOM,1
67,PTH,ENDO + GYNECO + OPH + RHUMA,DOM,1
54,PTG,ENDO + GYNECO + ORL,DOM,1
59,PTG,ENDO + GYNECO + ORL,DOM,1
59,PTG,ENDO + GYNECO + ORL,HC,1
62,PTG,ENDO + GYNECO + ORL,HC,1
74,PTG,ENDO + GYNECO + ORL,HC,1
75,PTH,ENDO + GYNECO + ORL,HC,1
31,PTG,ENDO + GYNECO + ORL + RHUMA,HC,1
75,PTH,ENDO + GYNECO + ORL + RHUMA,HC,1
95,PTH,ENDO + GYNECO + ORL + RHUMA,DOM,1
5,PTH,ENDO + GYNECO + RHUMA,HC,1
6,PTG,ENDO + GYNECO + RHUMA,DOM,1
6,PTH,ENDO + GYNECO + RHUMA,DOM,1
10,PTG,ENDO + GYNECO + RHUMA,HC,1
13,PTG,ENDO + GYNECO + RHUMA,HC_HDJ,1
25,PTH,ENDO + GYNECO + RHUMA,DOM,1
27,PTH,ENDO + GYNECO + RHUMA,HC,1
28,PTH,ENDO + GYNECO + RHUMA,HC,1
29,PTG,ENDO + GYNECO + RHUMA,DOM,1
31,PTG,ENDO + GYNECO + RHUMA,HC,1
31,PTH,ENDO + GYNECO + RHUMA,DOM,1
33,PTG,ENDO + GYNECO + RHUMA,HC,1
33,PTH,ENDO + GYNECO + RHUMA,DOM,1
38,PTG,ENDO + GYNECO + RHUMA,DOM,1
38,PTH,ENDO + GYNECO + RHUMA,DOM,1
38,PTH,ENDO + GYNECO + RHUMA,HC,1
42,PTG,ENDO + GYNECO + RHUMA,HC,1
44,PTH,ENDO + GYNECO + RHUMA,DOM,1
54,PTG,ENDO + GYNECO + RHUMA,HC,1
56,PTG,ENDO + GYNECO + RHUMA,DOM,1
59,PTH,ENDO + GYNECO + RHUMA,DOM,1
59,PTH,ENDO + GYNECO + RHUMA,HC,1
62,PTH,ENDO + GYNECO + RHUMA,DOM,1
66,PTH,ENDO + GYNECO + RHUMA,DOM,1
68,PTG,ENDO + GYNECO + RHUMA,HC,1
68,PTH,ENDO + GYNECO + RHUMA,DOM,1
75,PTH,ENDO + GYNECO + RHUMA,HC,1
77,PTG,ENDO + GYNECO + RHUMA,HC,1
78,PTH,ENDO + GYNECO + RHUMA,HC_HDJ,1
81,PTH,ENDO + GYNECO + RHUMA,HC,1
84,PTH,ENDO + GYNECO + RHUMA,DOM,1
86,PTG,ENDO + GYNECO + RHUMA,HC,1
87,PTH,ENDO + GYNECO + RHUMA,DOM,1
92,PTG,ENDO + GYNECO + RHUMA,,1
93,PTG,ENDO + GYNECO + RHUMA,HC,1
93,PTG,ENDO + GYNECO + RHUMA,HC_HDJ,1
94,PTG,ENDO + GYNECO + RHUMA,HDJ,1
95,PTH,ENDO + GYNECO + RHUMA,DOM,1
10,PTG,ENDO + GYNECO + RHUMA + URO,DOM,1
20,PTG,ENDO + GYNECO + URO,DOM,1
56,PTH,ENDO + GYNECO + URO,DOM,1
59,PTG,ENDO + OPH,HC,4
62,PTG,ENDO + OPH,DOM,4
66,PTG,ENDO + OPH,DOM,4
